"","game_id","team","off_plays","def_plays","off_total_ppa","def_total_ppa","off_success_rate","def_success_rate","offPpaPerPlay","defPpaPerPlay","numDrives","avgFieldPosStart","numOpportunities","pointsDuringOpportunities","pointsPerOpportunity","third_down_eff","fourth_down_eff","qb_hurries","tackles_for_loss","interceptions","passes_deflected","fumbles_lost","numPlays","havocPlays","logo","color"
"96",401411094,"Temple",56,65,-3.46705443154668,23.9693684080928,0.357142857142857,0.569230769230769,-0.0619116862776194,0.368759513970658,12,21.4166666666667,1,0,0,"5-14","0-2",0,5,0,2,2,71,9,"http://a.espncdn.com/i/teamlogos/ncaa/500/218.png","#A80532"
"97",401411095,"Appalachian State",90,72,35.0751096035544,40.6938474959877,0.522222222222222,0.527777777777778,0.389723440039493,0.565192326333162,14,31.9285714285714,11,111,10.0909090909091,"7-12","1-2",3,5,1,0,0,73,6,"http://a.espncdn.com/i/teamlogos/ncaa/500/2026.png","#000000"
"98",401411095,"North Carolina",72,90,40.6938474959877,35.0751096035544,0.527777777777778,0.522222222222222,0.565192326333162,0.389723440039493,13,32.9230769230769,9,56,6.22222222222222,"9-14","1-1",1,2,0,2,1,81,5,"http://a.espncdn.com/i/teamlogos/ncaa/500/153.png","#99bfe5"
"99",401411096,"East Carolina",68,64,12.6534977790935,7.50914544984906,0.382352941176471,0.390625,0.186080849692552,0.117330397653892,13,23.6153846153846,5,20,4,"9-17","0-1",0,0,2,7,0,65,9,"http://a.espncdn.com/i/teamlogos/ncaa/500/151.png","#4b1869"
"100",401411096,"NC State",64,68,7.50914544984906,12.6534977790935,0.390625,0.382352941176471,0.117330397653892,0.186080849692552,13,31.2307692307692,5,14,2.8,"4-13","1-2",0,0,1,7,1,69,9,"http://a.espncdn.com/i/teamlogos/ncaa/500/152.png","#EF1216"
"101",401411097,"Bethune-Cookman",55,62,-1.48737863352061,45.3617217390565,0.254545454545455,0.838709677419355,-0.0270432478821929,0.731640673210589,12,22.6666666666667,4,13,3.25,"5-14","0-0",1,2,3,1,0,65,6,NA,NA
"102",401411097,"Miami",62,55,45.3617217390565,-1.48737863352061,0.838709677419355,0.254545454545455,0.731640673210589,-0.0270432478821929,11,49.1818181818182,11,63,5.72727272727273,"7-7","0-0",1,6,0,3,1,58,10,"http://a.espncdn.com/i/teamlogos/ncaa/500/2390.png","#004325"
"103",401411099,"Louisville",53,65,11.0963664925173,29.6866848346961,0.39622641509434,0.6,0.209365405519194,0.456718228226094,9,22.1111111111111,4,7,1.75,"5-11","0-2",0,7,2,2,1,67,12,"http://a.espncdn.com/i/teamlogos/ncaa/500/97.png","#ad000a"
"104",401411099,"Syracuse",65,53,29.6866848346961,11.0963664925173,0.6,0.39622641509434,0.456718228226094,0.209365405519194,10,34.1,6,31,5.16666666666667,"6-11","0-0",2,7,0,0,0,54,7,"http://a.espncdn.com/i/teamlogos/ncaa/500/183.png","#F37321"
"105",401411100,"Richmond",70,72,2.23510070146233,29.6888169756595,0.4,0.527777777777778,0.0319300100208904,0.412344680217494,11,28.6363636363636,6,17,2.83333333333333,"5-14","0-2",2,3,0,3,0,75,6,NA,NA
"106",401411100,"Virginia",72,70,29.6888169756595,2.23510070146233,0.527777777777778,0.4,0.412344680217494,0.0319300100208904,12,26.75,6,34,5.66666666666667,"7-12","0-0",2,3,1,3,1,71,8,"http://a.espncdn.com/i/teamlogos/ncaa/500/258.png","#00204e"
"107",401413203,"Chattanooga",48,65,19.9761058306586,-2.03442978947362,0.479166666666667,0.415384615384615,0.416168871472053,-0.0312989198380557,10,25,5,24,4.8,"3-9","0-0",NA,NA,0,NA,1,66,NA,NA,NA
"108",401413203,"Wofford",65,48,-2.03442978947362,19.9761058306586,0.415384615384615,0.479166666666667,-0.0312989198380557,0.416168871472053,10,25.5,2,0,0,"8-18","1-1",NA,NA,1,NA,2,51,NA,NA,NA
"109",401413213,"Jacksonville State",64,59,28.0317284320287,-9.77825310917872,0.5625,0.322033898305085,0.437995756750448,-0.165733103545402,10,27.1,7,35,5,"7-11","1-2",NA,NA,1,NA,1,61,NA,NA,NA
"110",401413213,"Stephen F. Austin",59,64,-9.77825310917872,28.0317284320287,0.322033898305085,0.5625,-0.165733103545402,0.437995756750448,12,34,5,17,3.4,"6-15","1-3",NA,NA,1,NA,1,66,NA,NA,NA
"111",401413214,"Davidson",67,48,8.40637520338035,17.9875012486671,0.417910447761194,0.520833333333333,0.125468286617617,0.374739609347231,10,29.2,4,17,4.25,"10-17","2-4",NA,NA,0,NA,3,49,NA,NA,NA
"112",401413214,"Jacksonville State",48,67,17.9875012486671,8.40637520338035,0.520833333333333,0.417910447761194,0.374739609347231,0.125468286617617,10,45.6,7,35,5,"2-6","1-2",NA,NA,1,NA,0,71,NA,NA,NA
"113",401413224,"Cal Poly",65,75,-3.85504548979528,34.2988175439742,0.338461538461538,0.64,-0.0593083921506966,0.45731756725299,10,22.8,4,7,1.75,"4-14","2-5",1,5,0,2,0,77,7,NA,NA
"114",401413224,"Fresno State",75,65,34.2988175439742,-3.85504548979528,0.64,0.338461538461538,0.45731756725299,-0.0593083921506966,10,22.1,7,35,5,"5-10","1-1",3,8,0,5,0,68,13,"http://a.espncdn.com/i/teamlogos/ncaa/500/278.png","#c41230"
"115",401413236,"Eastern Washington",76,79,25.8704934309281,26.234858415358,0.5,0.40506329113924,0.340401229354318,0.332086815384279,14,29,7,36,5.14285714285714,"7-16","1-1",NA,NA,0,NA,1,82,NA,NA,NA
"116",401413236,"Tennessee State",79,76,26.234858415358,25.8704934309281,0.40506329113924,0.5,0.332086815384279,0.340401229354318,14,24.0714285714286,6,22,3.66666666666667,"5-16","3-3",NA,NA,1,NA,2,79,NA,NA,NA
"117",401413333,"Montana",71,71,21.5634575643536,-1.99824284737939,0.450704225352113,0.295774647887324,0.303710669920473,-0.0281442654560478,14,47.3571428571429,11,33,3,"7-15","1-3",NA,NA,0,NA,0,75,NA,NA,NA
"118",401413333,"Northwestern State",71,71,-1.99824284737939,21.5634575643536,0.295774647887324,0.450704225352113,-0.0281442654560478,0.303710669920473,15,20.0666666666667,NA,NA,NA,"4-16","1-2",NA,NA,2,NA,3,73,NA,NA,NA
"119",401415209,"Air Force",63,56,49.6718244520765,10.9288845459676,0.571428571428571,0.5,0.788441657969468,0.195158652606564,11,20.7272727272727,8,50,6.25,"7-11","0-0",0,2,0,4,2,58,8,"http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png","#004a7b"
"120",401415209,"Northern Iowa",56,63,10.9288845459676,49.6718244520765,0.5,0.571428571428571,0.195158652606564,0.788441657969468,11,29.2727272727273,5,14,2.8,"2-8","0-0",0,3,1,0,1,70,5,NA,NA
"121",401415210,"Maine",46,72,-8.66279791386815,22.6334955946441,0.217391304347826,0.597222222222222,-0.188321693779742,0.314354105481168,12,32,1,0,0,"1-13","1-3",0,5,1,1,1,73,8,NA,NA
"122",401415210,"New Mexico",72,46,22.6334955946441,-8.66279791386815,0.597222222222222,0.217391304347826,0.314354105481168,-0.188321693779742,13,36.7692307692308,8,62,7.75,"9-12","0-1",5,4,2,5,0,47,11,"http://a.espncdn.com/i/teamlogos/ncaa/500/167.png","#000000"
"123",401415211,"Tulsa",83,65,11.6278944992855,13.1802694196296,0.421686746987952,0.461538461538462,0.140095114449223,0.20277337568661,16,29.75,9,37,4.11111111111111,"9-19","0-0",0,3,0,3,2,72,8,"http://a.espncdn.com/i/teamlogos/ncaa/500/202.png","#004371"
"124",401415211,"Wyoming",65,83,13.1802694196296,11.6278944992855,0.461538461538462,0.421686746987952,0.20277337568661,0.140095114449223,14,35.2857142857143,8,26,3.25,"5-15","0-0",0,4,0,8,1,89,13,"http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#533B22"
"125",401415213,"Portland State",69,59,8.90528244366358,-1.47706273731279,0.434782608695652,0.372881355932203,0.129062064400921,-0.0250349616493693,11,19.4545454545455,5,17,3.4,"5-13","3-3",2,11,2,2,1,60,16,NA,NA
"126",401415213,"San José State",59,69,-1.47706273731279,8.90528244366358,0.372881355932203,0.434782608695652,-0.0250349616493693,0.129062064400921,11,35.9090909090909,6,21,3.5,"4-12","0-2",2,3,0,4,0,73,7,"http://a.espncdn.com/i/teamlogos/ncaa/500/23.png","#005893"
"127",401415611,"Delaware",58,75,2.92589085566194,-4.3777540268996,0.293103448275862,0.373333333333333,0.0504463940631369,-0.0583700536919946,14,33.7142857142857,5,14,2.8,"2-13","1-3",2,4,0,2,1,77,7,NA,NA
"128",401415611,"Navy",75,58,-4.3777540268996,2.92589085566194,0.373333333333333,0.293103448275862,-0.0583700536919946,0.0504463940631369,14,28.3571428571429,6,7,1.16666666666667,"5-16","0-3",5,12,0,4,3,62,19,"http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png","#131630"
"129",401415612,"BYU",69,56,26.3920469098057,-1.38217362361647,0.521739130434783,0.321428571428571,0.382493433475444,-0.0246816718502941,11,28.1818181818182,8,41,5.125,"7-13","2-2",0,3,1,2,0,57,6,"http://a.espncdn.com/i/teamlogos/ncaa/500/252.png","#001E4C"
"130",401415612,"South Florida",56,69,-1.38217362361647,26.3920469098057,0.321428571428571,0.521739130434783,-0.0246816718502941,0.382493433475444,12,31.6666666666667,4,14,3.5,"3-12","2-5",1,7,1,2,0,71,10,"http://a.espncdn.com/i/teamlogos/ncaa/500/58.png","#004A36"
"131",401416568,"Akron",62,64,12.2667075466822,12.7607655185709,0.403225806451613,0.390625,0.197850121720681,0.19938696122767,13,29.2307692307692,3,10,3.33333333333333,"3-15","2-3",2,6,0,4,0,71,10,"http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png","#00285e"
"132",401416568,"St Francis (PA)",64,62,12.7607655185709,12.2667075466822,0.390625,0.403225806451613,0.19938696122767,0.197850121720681,13,24.9230769230769,5,23,4.6,"4-17","2-2",0,9,1,4,0,70,14,NA,NA
"133",401416569,"Central Michigan",88,73,25.7324572166807,22.8405349981684,0.454545454545455,0.493150684931507,0.29241428655319,0.3128840410708,17,23.2941176470588,7,44,6.28571428571429,"4-15","2-4",0,5,1,4,0,73,10,"http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png","#6a0032"
"134",401416569,"Oklahoma State",73,88,22.8405349981684,25.7324572166807,0.493150684931507,0.454545454545455,0.3128840410708,0.29241428655319,17,37.2352941176471,9,56,6.22222222222222,"3-12","0-0",0,13,0,6,0,89,19,"http://a.espncdn.com/i/teamlogos/ncaa/500/197.png","#FF6500"
"135",401416590,"Eastern Kentucky",78,63,23.6451927335543,19.9101706454543,0.487179487179487,0.507936507936508,0.303143496584029,0.31603445468975,12,24.8333333333333,7,34,4.85714285714286,"12-18","1-1",0,4,1,4,1,63,10,NA,NA
"136",401416590,"Eastern Michigan",63,78,19.9101706454543,23.6451927335543,0.507936507936508,0.487179487179487,0.31603445468975,0.303143496584029,12,37.4166666666667,7,42,6,"6-11","0-0",2,1,1,4,1,81,7,"http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png","#00331b"
"137",401416591,"Michigan State",55,72,17.7528910869116,8.70292744212139,0.454545454545455,0.361111111111111,0.322779837943847,0.120873992251686,13,35.2307692307692,8,28,3.5,"3-10","1-1",2,11,1,6,1,75,19,"http://a.espncdn.com/i/teamlogos/ncaa/500/127.png","#18453B"
"138",401416591,"Western Michigan",72,55,8.70292744212139,17.7528910869116,0.361111111111111,0.454545454545455,0.120873992251686,0.322779837943847,13,21.3846153846154,4,13,3.25,"6-18","2-3",3,2,0,2,2,57,6,"http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png","#B59966"
"139",401416592,"Eastern Illinois",65,56,27.3281621084714,22.2922346331706,0.492307692307692,0.392857142857143,0.420433263207252,0.398075618449475,10,25.5,7,27,3.85714285714286,"8-12","0-1",2,3,2,5,0,59,10,NA,NA
"140",401416592,"Northern Illinois",56,65,22.2922346331706,27.3281621084714,0.392857142857143,0.492307692307692,0.398075618449475,0.420433263207252,10,29.6,7,34,4.85714285714286,"6-11","0-0",2,0,0,1,0,67,1,"http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png","#F1122C"
"141",401418645,"Kennesaw State",75,55,8.2804258893766,20.211171574112,0.373333333333333,0.490909090909091,0.110405678525021,0.367475846802036,10,30.2,4,17,4.25,"9-18","2-3",NA,NA,1,NA,0,57,NA,NA,NA
"142",401418645,"Samford",55,75,20.211171574112,8.2804258893766,0.490909090909091,0.373333333333333,0.367475846802036,0.110405678525021,11,26.8181818181818,6,27,4.5,"8-11","0-0",NA,NA,0,NA,2,76,NA,NA,NA
"143",401418776,"Indiana State",53,73,-5.55385298351564,-4.88482850831392,0.339622641509434,0.315068493150685,-0.104789678934257,-0.066915459017999,14,34,4,14,3.5,"2-15","0-0",NA,NA,2,NA,1,83,NA,NA,NA
"144",401418776,"North Alabama",73,53,-4.88482850831392,-5.55385298351564,0.315068493150685,0.339622641509434,-0.066915459017999,-0.104789678934257,16,33.5,4,8,2,"7-19","0-2",NA,NA,2,NA,0,61,NA,NA,NA
"145",401418782,"Abilene Christian",83,47,9.85541625098369,2.88905137282664,0.373493975903614,0.234042553191489,0.118739954831129,0.0614691781452476,13,35.9230769230769,9,28,3.11111111111111,"9-18","0-1",NA,NA,0,NA,0,47,NA,NA,NA
"146",401418782,"Lamar",47,83,2.88905137282664,9.85541625098369,0.234042553191489,0.373493975903614,0.0614691781452476,0.118739954831129,11,26.3636363636364,4,7,1.75,"3-13","1-4",NA,NA,0,NA,1,86,NA,NA,NA
"147",401420777,"Georgia Southern",75,59,28.8094494443717,-5.38317937818694,0.453333333333333,0.271186440677966,0.384125992591623,-0.0912403284438465,15,43,9,59,6.55555555555556,"11-17","0-0",5,5,1,3,0,59,9,"http://a.espncdn.com/i/teamlogos/ncaa/500/290.png","#003775"
"148",401420777,"Morgan State",59,75,-5.38317937818694,28.8094494443717,0.271186440677966,0.453333333333333,-0.0912403284438465,0.384125992591623,14,20.5,1,0,0,"2-13","0-1",4,0,3,3,1,78,7,NA,NA
"149",401420797,"North Carolina A&T",66,68,-4.00975467283042,11.3421760589727,0.318181818181818,0.382352941176471,-0.0607538586792487,0.166796706749599,10,26.4,6,25,4.16666666666667,"6-15","2-5",NA,NA,1,NA,0,65,NA,NA,NA
"150",401420797,"North Carolina Central",68,66,11.3421760589727,-4.00975467283042,0.382352941176471,0.318181818181818,0.166796706749599,-0.0607538586792487,10,33.6,4,28,7,"10-16","1-1",NA,NA,0,NA,0,66,NA,NA,NA
"151",401420806,"Central Arkansas",72,58,5.29456985338446,7.79239193168345,0.333333333333333,0.379310344827586,0.0735356924081175,0.134351585029025,13,28.2307692307692,6,21,3.5,"1-12","2-3",NA,NA,2,NA,0,65,NA,NA,NA
"152",401420806,"Missouri State",58,72,7.79239193168345,5.29456985338446,0.379310344827586,0.333333333333333,0.134351585029025,0.0735356924081175,12,29.75,5,20,4,"4-13","0-0",NA,NA,0,NA,2,75,NA,NA,NA
"153",401420822,"Duquesne",66,70,12.0114099972754,21.3835078903238,0.439393939393939,0.485714285714286,0.181991060564779,0.305478684147483,11,25.2727272727273,5,14,2.8,"7-16","0-2",NA,NA,3,NA,0,72,NA,NA,NA
"154",401420822,"Youngstown State",70,66,21.3835078903238,12.0114099972754,0.485714285714286,0.439393939393939,0.305478684147483,0.181991060564779,12,35,9,24,2.66666666666667,"4-13","2-4",NA,NA,0,NA,1,67,NA,NA,NA
"155",401420836,"Drake",70,49,-20.7167450437343,18.1113626811327,0.371428571428571,0.489795918367347,-0.295953500624776,0.369619646553729,12,24.0833333333333,5,14,2.8,"6-15","2-4",NA,NA,1,NA,1,51,NA,NA,NA
"156",401420836,"North Dakota State",49,70,18.1113626811327,-20.7167450437343,0.489795918367347,0.371428571428571,0.369619646553729,-0.295953500624776,9,38.2222222222222,6,42,7,"4-8","0-0",NA,NA,0,NA,0,71,NA,NA,NA
"157",401420840,"UT Martin",82,65,25.9791553968301,9.06001894904817,0.48780487804878,0.276923076923077,0.316818968254026,0.139384906908433,14,33,10,35,3.5,"4-11","0-1",NA,NA,1,NA,0,67,NA,NA,NA
"158",401420840,"Western Illinois",65,82,9.06001894904817,25.9791553968301,0.276923076923077,0.48780487804878,0.139384906908433,0.316818968254026,15,28.4,6,25,4.16666666666667,"3-13","1-3",NA,NA,2,NA,0,83,NA,NA,NA
"159",401420846,"Incarnate Word",54,90,37.5858150534393,6.10479614604786,0.462962962962963,0.355555555555556,0.696033612100728,0.0678310682894207,11,30,8,48,6,"7-11","1-1",NA,NA,0,NA,0,94,NA,NA,NA
"160",401420846,"Southern Illinois",90,54,6.10479614604786,37.5858150534393,0.355555555555556,0.462962962962963,0.0678310682894207,0.696033612100728,13,26.2307692307692,6,29,4.83333333333333,"6-18","3-5",NA,NA,1,NA,0,54,NA,NA,NA
"161",401420855,"Sacramento State",77,82,24.8986634292212,10.8504461274308,0.571428571428571,0.414634146341463,0.323359265314561,0.132322513749156,13,33,9,48,5.33333333333333,"3-10","1-2",NA,NA,0,NA,1,83,NA,NA,NA
"162",401420855,"Utah Tech",82,77,10.8504461274308,24.8986634292212,0.414634146341463,0.571428571428571,0.132322513749156,0.323359265314561,16,25.375,8,33,4.125,"3-15","1-2",NA,NA,3,NA,0,78,NA,NA,NA
"163",401420873,"Alcorn State",57,75,14.573244279748,10.6571593815929,0.385964912280702,0.453333333333333,0.255670952276281,0.142095458421239,11,20.3636363636364,5,51,10.2,"4-14","1-1",NA,NA,1,NA,0,77,NA,NA,NA
"164",401420873,"Stephen F. Austin",75,57,10.6571593815929,14.573244279748,0.453333333333333,0.385964912280702,0.142095458421239,0.255670952276281,12,37.5833333333333,8,22,2.75,"11-19","1-2",NA,NA,0,NA,1,61,NA,NA,NA
"165",401420877,"Southern Utah",66,77,24.4094985872861,13.1608320771522,0.424242424242424,0.402597402597403,0.369840887686153,0.170919897105873,14,40.6428571428571,9,44,4.88888888888889,"6-15","1-1",NA,NA,0,NA,0,85,NA,NA,NA
"166",401420877,"St. Thomas (MN)",77,66,13.1608320771522,24.4094985872861,0.402597402597403,0.424242424242424,0.170919897105873,0.369840887686153,13,20.2307692307692,6,10,1.66666666666667,"4-16","3-7",NA,NA,2,NA,2,73,NA,NA,NA
"167",401421116,"Nicholls",55,74,-2.34534469598221,24.8896561603263,0.254545454545455,0.486486486486487,-0.0426426308360403,0.336346704869275,15,22.6,2,7,3.5,"2-13","0-2",1,6,1,2,1,76,10,NA,NA
"168",401421116,"South Alabama",74,55,24.8896561603263,-2.34534469598221,0.486486486486487,0.254545454545455,0.336346704869275,-0.0426426308360403,15,40.1333333333333,9,41,4.55555555555556,"3-13","1-1",4,3,0,1,0,55,4,"http://a.espncdn.com/i/teamlogos/ncaa/500/6.png","#003E7E"
"169",401421121,"Louisiana",69,61,3.97447850720185,0.867047698029694,0.405797101449275,0.311475409836066,0.057601137785534,0.0142138966890114,10,30.9,6,17,2.83333333333333,"6-15","1-3",1,5,0,1,0,62,6,"http://a.espncdn.com/i/teamlogos/ncaa/500/309.png","#ce2842"
"170",401421121,"Southeastern Louisiana",61,69,0.867047698029694,3.97447850720185,0.311475409836066,0.405797101449275,0.0142138966890114,0.057601137785534,12,22,3,7,2.33333333333333,"6-15","1-3",3,3,2,1,0,70,6,NA,NA
"171",401421125,"Lincoln University (CA)",66,53,-35.8698648717876,21.7391649785605,0.151515151515152,0.39622641509434,-0.543482801087691,0.410172924123783,15,100,15,7,0.466666666666667,"2-15","0-4",NA,NA,1,NA,1,57,NA,NA,NA
"172",401421125,"Texas A&M-Commerce",53,66,21.7391649785605,-35.8698648717876,0.39622641509434,0.151515151515152,0.410172924123783,-0.543482801087691,12,43.0833333333333,10,30,3,"5-13","2-3",NA,NA,1,NA,2,67,NA,NA,NA
"173",401421137,"Campbell",61,51,14.3499348390406,4.58785605784984,0.442622950819672,0.313725490196078,0.235244833426896,0.0899579619186243,9,39.2222222222222,7,31,4.42857142857143,"6-13","3-3",NA,NA,0,NA,1,55,NA,NA,NA
"174",401421137,"The Citadel",51,61,4.58785605784984,14.3499348390406,0.313725490196078,0.442622950819672,0.0899579619186243,0.235244833426896,9,25.3333333333333,3,1,0.333333333333333,"4-13","2-3",NA,NA,2,NA,1,65,NA,NA,NA
"175",401421156,"Furman",69,57,33.3072701311829,-11.3984034517595,0.681159420289855,0.245614035087719,0.482714059872216,-0.199971990381746,12,26.75,8,45,5.625,"8-13","0-0",NA,NA,0,NA,0,59,NA,NA,NA
"176",401421156,"North Greenville",57,69,-11.3984034517595,33.3072701311829,0.245614035087719,0.681159420289855,-0.199971990381746,0.482714059872216,12,23,2,0,0,"7-16","0-0",NA,NA,2,NA,1,74,NA,NA,NA
"177",401422922,"Mercer",57,77,45.0338249356663,-4.47553625005664,0.649122807017544,0.350649350649351,0.790067104134496,-0.058123847403333,12,39.75,10,56,5.6,"8-10","0-0",NA,NA,0,NA,2,80,NA,NA,NA
"178",401422922,"Morehead State",77,57,-4.47553625005664,45.0338249356663,0.350649350649351,0.649122807017544,-0.058123847403333,0.790067104134496,14,29.2857142857143,4,13,3.25,"9-21","1-2",NA,NA,1,NA,1,58,NA,NA,NA
"179",401422975,"Charleston Southern",73,73,19.857121975532,33.466428923826,0.383561643835616,0.520547945205479,0.272015369527835,0.458444231833233,16,27.5625,10,38,3.8,"7-17","0-1",NA,NA,1,NA,1,75,NA,NA,NA
"180",401422975,"Western Carolina",73,73,33.466428923826,19.857121975532,0.520547945205479,0.383561643835616,0.458444231833233,0.272015369527835,16,31.5,11,52,4.72727272727273,"6-12","1-1",NA,NA,2,NA,2,75,NA,NA,NA
"181",401422978,"Bucknell",52,77,2.66134313736644,-0.548440185240253,0.326923076923077,0.480519480519481,0.0511796757185854,-0.00712259980831497,11,23.7272727272727,5,7,1.4,"3-13","0-2",NA,NA,0,NA,0,92,NA,NA,NA
"182",401422978,"Towson",77,52,-0.548440185240253,2.66134313736644,0.480519480519481,0.326923076923077,-0.00712259980831497,0.0511796757185854,12,26.75,5,7,1.4,"10-19","0-2",NA,NA,1,NA,0,58,NA,NA,NA
"183",401422987,"Lafayette",47,77,-10.4674198406115,-0.737918688895361,0.191489361702128,0.376623376623377,-0.222711060438543,-0.00958335959604365,13,33.5384615384615,2,6,3,"1-11","0-1",NA,NA,2,NA,0,79,NA,NA,NA
"184",401422987,"Sacred Heart",77,47,-0.737918688895361,-10.4674198406115,0.376623376623377,0.191489361702128,-0.00958335959604365,-0.222711060438543,13,25.6153846153846,4,0,0,"8-19","1-1",NA,NA,0,NA,2,47,NA,NA,NA
"185",401423136,"Butler",74,65,20.970011207887,16.7724933423449,0.445945945945946,0.384615384615385,0.283378529836311,0.258038359112999,12,31.3333333333333,7,31,4.42857142857143,"9-17","1-2",NA,NA,1,NA,1,65,NA,NA,NA
"186",401423136,"St. Thomas University (Fl)",65,74,16.7724933423449,20.970011207887,0.384615384615385,0.445945945945946,0.258038359112999,0.283378529836311,12,100,12,26,2.16666666666667,"6-13","1-3",NA,NA,1,NA,0,80,NA,NA,NA
"187",401423448,"Alabama State",58,64,14.0078342944441,2.31433840644621,0.431034482758621,0.390625,0.241514384386967,0.0361615376007221,10,25.8,4,23,5.75,"4-11","1-1",NA,NA,1,NA,1,67,NA,NA,NA
"188",401423448,"Howard",64,58,2.31433840644621,14.0078342944441,0.390625,0.431034482758621,0.0361615376007221,0.241514384386967,11,41.5454545454545,6,13,2.16666666666667,"4-12","1-2",NA,NA,1,NA,0,59,NA,NA,NA
"189",401423918,"Prairie View",17,12,4.55601558623591,1.27410135862424,0.529411764705882,0.333333333333333,0.268000916837406,0.106175113218687,3,55.3333333333333,2,14,7,"2-3","0-1",NA,NA,0,NA,0,13,NA,NA,NA
"190",401423918,"Texas Southern",12,17,1.27410135862424,4.55601558623591,0.333333333333333,0.529411764705882,0.106175113218687,0.268000916837406,4,31.5,1,7,7,"0-3","0-0",NA,NA,0,NA,0,18,NA,NA,NA
"191",401424402,"Monmouth",79,58,-7.78152125821371,10.290207431692,0.341772151898734,0.431034482758621,-0.0985002690913128,0.177417369511931,13,33.8461538461538,4,14,3.5,"6-18","3-5",NA,NA,3,NA,0,63,NA,NA,NA
"192",401424402,"New Hampshire",58,79,10.290207431692,-7.78152125821371,0.431034482758621,0.341772151898734,0.177417369511931,-0.0985002690913128,11,27.4545454545455,6,12,2,"5-13","0-2",NA,NA,1,NA,0,81,NA,NA,NA
"193",401424414,"Rhode Island",67,67,17.0229066779165,0.488497967547598,0.417910447761194,0.373134328358209,0.254073233998753,0.00729101444100893,10,32.7,6,28,4.66666666666667,"9-14","0-1",NA,NA,0,NA,1,67,NA,NA,NA
"194",401424414,"Stony Brook",67,67,0.488497967547598,17.0229066779165,0.373134328358209,0.417910447761194,0.00729101444100893,0.254073233998753,10,26,3,7,2.33333333333333,"6-16","1-2",NA,NA,3,NA,0,68,NA,NA,NA
"195",401424415,"Lehigh",79,52,6.57342182207402,22.2561354492899,0.417721518987342,0.461538461538462,0.083207871165494,0.428002604794037,11,25.2727272727273,6,17,2.83333333333333,"5-15","2-5",NA,NA,1,NA,1,52,NA,NA,NA
"196",401424415,"Villanova",52,79,22.2561354492899,6.57342182207402,0.461538461538462,0.417721518987342,0.428002604794037,0.083207871165494,11,38.6363636363636,8,44,5.5,"4-8","0-1",NA,NA,0,NA,0,78,NA,NA,NA
"197",401424416,"Albany",59,68,-1.8871354639341,42.5231907155868,0.23728813559322,0.647058823529412,-0.0319853468463408,0.6253410399351,13,26.8461538461538,2,10,5,"5-17","0-0",1,6,0,2,1,68,9,NA,NA
"198",401424416,"Baylor",68,59,42.5231907155868,-1.8871354639341,0.647058823529412,0.23728813559322,0.6253410399351,-0.0319853468463408,12,35,8,55,6.875,"6-10","1-2",4,3,0,9,0,61,12,"http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#004834"
"199",401425418,"Arkansas State",81,51,22.5181330835482,-1.3949162091504,0.54320987654321,0.215686274509804,0.278001643006767,-0.0273512982186353,12,39.0833333333333,10,56,5.6,"6-12","3-5",0,14,0,4,0,52,18,"http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png","#e81018"
"200",401425418,"Grambling",51,81,-1.3949162091504,22.5181330835482,0.215686274509804,0.54320987654321,-0.0273512982186353,0.278001643006767,11,21.8181818181818,1,3,3,"2-13","1-1",0,10,1,0,0,80,11,NA,NA
"201",401425510,"East Tennessee State",62,70,4.54267693700834,-11.768290153065,0.354838709677419,0.314285714285714,0.0732689828549732,-0.168118430758071,15,42.7333333333333,9,30,3.33333333333333,"4-13","0-1",NA,NA,1,NA,0,71,NA,NA,NA
"202",401425510,"Mars Hill",70,62,-11.768290153065,4.54267693700834,0.314285714285714,0.354838709677419,-0.168118430758071,0.0732689828549732,16,26.0625,3,7,2.33333333333333,"3-16","2-3",NA,NA,2,NA,1,65,NA,NA,NA
"203",401425513,"Delaware State",52,52,12.1765904907023,-1.64543815125378,0.5,0.326923076923077,0.234165201744275,-0.0316430413702651,13,48.4615384615385,8,45,5.625,"5-14","0-1",NA,NA,0,NA,1,61,NA,NA,NA
"204",401425513,"Lincoln (PA)",52,52,-1.64543815125378,12.1765904907023,0.326923076923077,0.5,-0.0316430413702651,0.234165201744275,13,19.6153846153846,1,0,0,"2-14","1-4",NA,NA,0,NA,0,65,NA,NA,NA
"205",401426330,"Old Dominion",67,74,-7.10087169667074,8.59450507780838,0.253731343283582,0.364864864864865,-0.105983159651802,0.116141960510924,15,28.6666666666667,4,13,3.25,"2-15","1-2",2,5,0,5,2,76,12,"http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#00507d"
