"","game_id","season","week","home_team","away_team","home_points","away_points","matchup","formatted_spread","over_under"
"1999",401415408,2022,7,"Cornell","Lehigh",NA,NA,"Lehigh @ Cornell",NA,NA
"2000",401415200,2022,7,"Pennsylvania","Columbia",NA,NA,"Columbia @ Pennsylvania",NA,NA
"2001",401437189,2022,7,"New Haven","Post University",NA,NA,"Post University @ New Haven",NA,NA
"2002",401433017,2022,7,"Shippensburg","Kutztown",NA,NA,"Kutztown @ Shippensburg",NA,NA
"2003",401432982,2022,7,"Lock Haven","Bloomsburg",NA,NA,"Bloomsburg @ Lock Haven",NA,NA
"2004",401432398,2022,7,"Minnesota St-Moorhead","Bemidji State",NA,NA,"Bemidji State @ Minnesota St-Moorhead",NA,NA
"2005",401432130,2022,7,"WV Wesleyan","Notre Dame College",NA,NA,"Notre Dame College @ WV Wesleyan",NA,NA
"2006",401431556,2022,7,"Northwood (MI)","Hillsdale",NA,NA,"Hillsdale @ Northwood (MI)",NA,NA
"2007",401431547,2022,7,"Michigan Tech","Northern Michigan",NA,NA,"Northern Michigan @ Michigan Tech",NA,NA
"2008",401431537,2022,7,"Ferris State","Grand Valley State",NA,NA,"Grand Valley State @ Ferris State",NA,NA
"2009",401431251,2022,7,"Minnesota-Duluth","Concordia-St. Paul",NA,NA,"Concordia-St. Paul @ Minnesota-Duluth",NA,NA
"2010",401430719,2022,7,"St. Augustine's","Johnson C Smith",NA,NA,"Johnson C Smith @ St. Augustine's",NA,NA
"2011",401430699,2022,7,"Chowan","Virginia State",NA,NA,"Virginia State @ Chowan",NA,NA
"2012",401429866,2022,7,"Elizabeth City State","Lincoln (PA)",NA,NA,"Lincoln (PA) @ Elizabeth City State",NA,NA
"2013",401432666,2022,7,"Baldwin-Wallace","Muskingum",NA,NA,"Muskingum @ Baldwin-Wallace",NA,NA
"2014",401432675,2022,7,"Ohio Northern","John Carroll",NA,NA,"John Carroll @ Ohio Northern",NA,NA
"2015",401431122,2022,7,"Franklin","Defiance",NA,NA,"Defiance @ Franklin",NA,NA
"2016",401455586,2022,7,"Williams","Hamilton",NA,NA,"Hamilton @ Williams",NA,NA
"2017",401428476,2022,7,"South Carolina State","Virginia Lynchburg",NA,NA,"Virginia Lynchburg @ South Carolina State",NA,NA
"2018",401435185,2022,7,"Marietta","Wilmington (OH)",NA,NA,"Wilmington (OH) @ Marietta",NA,NA
"2019",401432096,2022,7,"Glenville State","Alderson-Broaddus",NA,NA,"Alderson-Broaddus @ Glenville State",NA,NA
"2020",401431148,2022,7,"Bluffton","Rose-Hulman",NA,NA,"Rose-Hulman @ Bluffton",NA,NA
"2021",401430675,2022,7,"Winston-Salem","Shaw",NA,NA,"Shaw @ Winston-Salem",NA,NA
"2022",401430712,2022,7,"Livingstone","Fayetteville State",NA,NA,"Fayetteville State @ Livingstone",NA,NA
"2023",401421131,2022,7,"Chattanooga","VMI",NA,NA,"VMI @ Chattanooga",NA,NA
"2024",401413208,2022,7,"Wofford","The Citadel",NA,NA,"The Citadel @ Wofford",NA,NA
"2025",401432704,2022,7,"Mars Hill","Emory & Henry",NA,NA,"Emory & Henry @ Mars Hill",NA,NA
"2026",401431140,2022,7,"Anderson (IN)","Mount St. Joseph",NA,NA,"Mount St. Joseph @ Anderson (IN)",NA,NA
"2027",401418607,2022,7,"Dartmouth","New Hampshire",NA,NA,"New Hampshire @ Dartmouth",NA,NA
"2028",401431132,2022,7,"Manchester","Hanover",NA,NA,"Hanover @ Manchester",NA,NA
"2029",401433076,2022,7,"Black Hills State","Western State",NA,NA,"Western State @ Black Hills State",NA,NA
"2030",401432713,2022,7,"Ferrum","Washington & Lee",NA,NA,"Washington & Lee @ Ferrum",NA,NA
"2031",401431025,2022,7,"Texas Lutheran","Mary Hardin-Baylor",NA,NA,"Mary Hardin-Baylor @ Texas Lutheran",NA,NA
"2032",401431072,2022,7,"Carthage","Wheaton College (Ill)",NA,NA,"Wheaton College (Ill) @ Carthage",NA,NA
"2033",401431089,2022,7,"North Central","Millikin",NA,NA,"Millikin @ North Central",NA,NA
"2034",401431098,2022,7,"Illinois Wesleyan","North Park",NA,NA,"North Park @ Illinois Wesleyan",NA,NA
"2035",401431289,2022,7,"Knox College","Grinnell",NA,NA,"Grinnell @ Knox College",NA,NA
"2036",401431306,2022,7,"St. Norbert","Concordia (WI)",NA,NA,"Concordia (WI) @ St. Norbert",NA,NA
"2037",401432516,2022,7,"Simpson College","Loras College",NA,NA,"Loras College @ Simpson College",NA,NA
"2038",401430955,2022,7,"Coe","Dubuque",NA,NA,"Dubuque @ Coe",NA,NA
"2039",401432899,2022,7,"Wisconsin-Stevens Point","UW-Stout",NA,NA,"UW-Stout @ Wisconsin-Stevens Point",NA,NA
"2040",401435105,2022,7,"St. Olaf College","St. Johns (MN)",NA,NA,"St. Johns (MN) @ St. Olaf College",NA,NA
"2041",401432354,2022,7,"Tuskegee","Central State",NA,NA,"Central State @ Tuskegee",NA,NA
"2042",401432327,2022,7,"Albany State (GA)","Benedict College",NA,NA,"Benedict College @ Albany State (GA)",NA,NA
"2043",401432952,2022,7,"Augustana (SD)","Wayne State (NE)",NA,NA,"Wayne State (NE) @ Augustana (SD)",NA,NA
"2044",401432957,2022,7,"Minnesota State","Upper Iowa",NA,NA,"Upper Iowa @ Minnesota State",NA,NA
"2045",401432968,2022,7,"Southwest Minnesota State","Winona State",NA,NA,"Winona State @ Southwest Minnesota State",NA,NA
"2046",401433065,2022,7,"Chadron State","Adams State",NA,NA,"Adams State @ Chadron State",NA,NA
"2047",401433095,2022,7,"South Dakota Mines","Colorado Mines",NA,NA,"Colorado Mines @ South Dakota Mines",NA,NA
"2048",401432876,2022,7,"Huntingdon","Brevard College",NA,NA,"Brevard College @ Huntingdon",NA,NA
"2049",401435206,2022,7,"Wisconsin-Platteville","UW-River Falls",NA,NA,"UW-River Falls @ Wisconsin-Platteville",NA,NA
"2050",401421113,2022,7,"Valparaiso","Butler",NA,NA,"Butler @ Valparaiso",NA,NA
"2051",401423155,2022,7,"St. Thomas (MN)","Drake",NA,NA,"Drake @ St. Thomas (MN)",NA,NA
"2052",401432336,2022,7,"Kentucky State","Allen",NA,NA,"Allen @ Kentucky State",NA,NA
"2053",401432858,2022,7,"Carleton","St. Scholastica",NA,NA,"St. Scholastica @ Carleton",NA,NA
"2054",401432814,2022,7,"Hendrix College","Sewanee Univ. of the South",NA,NA,"Sewanee Univ. of the South @ Hendrix College",NA,NA
"2055",401432522,2022,7,"Hardin-Simmons","East Texas Baptist",NA,NA,"East Texas Baptist @ Hardin-Simmons",NA,NA
"2056",401433431,2022,7,"Austin College","McMurry",NA,NA,"McMurry @ Austin College",NA,NA
"2057",401431221,2022,7,"Macalester","Augsburg",NA,NA,"Augsburg @ Macalester",NA,NA
"2058",401460706,2022,7,"Bethel (MN)","Concordia (MN)",NA,NA,"Concordia (MN) @ Bethel (MN)",NA,NA
"2059",401430744,2022,7,"Ouachita Baptist","Arkansas-Monticello",NA,NA,"Arkansas-Monticello @ Ouachita Baptist",NA,NA
"2060",401432866,2022,7,"Greenville","Westminster",NA,NA,"Westminster @ Greenville",NA,NA
"2061",401431494,2022,7,"Saginaw Valley","Indianapolis",NA,NA,"Indianapolis @ Saginaw Valley",NA,NA
"2062",401431514,2022,7,"William Jewell College","Missouri S&T",NA,NA,"Missouri S&T @ William Jewell College",NA,NA
"2063",401431891,2022,7,"Western New Mexico","Angelo State",NA,NA,"Angelo State @ Western New Mexico",NA,NA
"2064",401431956,2022,7,"Nebraska-Kearney","Emporia State",NA,NA,"Emporia State @ Nebraska-Kearney",NA,NA
"2065",401420792,2022,7,"Norfolk State","Delaware State",NA,NA,"Delaware State @ Norfolk State",NA,NA
"2066",401418840,2022,7,"Youngstown State","Indiana State",NA,NA,"Indiana State @ Youngstown State",NA,NA
"2067",401421160,2022,7,"Furman","Western Carolina",NA,NA,"Western Carolina @ Furman",NA,NA
"2068",401433059,2022,7,"East Stroudsburg","West Chester",NA,NA,"West Chester @ East Stroudsburg",NA,NA
"2069",401431969,2022,7,"Northwest Missouri State","Washburn",NA,NA,"Washburn @ Northwest Missouri State",NA,NA
"2070",401432379,2022,7,"Southern Connecticut State","Franklin Pierce",NA,NA,"Franklin Pierce @ Southern Connecticut State",NA,NA
"2071",401431921,2022,7,"Central Missouri State","Missouri Southern State",NA,NA,"Missouri Southern State @ Central Missouri State",NA,NA
"2072",401432350,2022,7,"Fort Valley State","Morehouse",NA,NA,"Morehouse @ Fort Valley State",NA,NA
"2073",401431002,2022,7,"Howard Payne","Southwestern University",NA,NA,"Southwestern University @ Howard Payne",NA,NA
"2074",401445796,2022,7,"Western Connecticut State","Framingham State",NA,NA,"Framingham State @ Western Connecticut State",NA,NA
"2075",401431941,2022,7,"Lincoln (MO)","Pittsburg State",NA,NA,"Pittsburg State @ Lincoln (MO)",NA,NA
"2076",401432440,2022,7,"University of Mary","Sioux Falls",NA,NA,"Sioux Falls @ University of Mary",NA,NA
"2077",401426256,2022,7,"Eastern Illinois","Lindenwood",NA,NA,"Lindenwood @ Eastern Illinois",NA,NA
"2078",401425519,2022,7,"Southern Illinois","Western Illinois",NA,NA,"Western Illinois @ Southern Illinois",NA,NA
"2079",401423453,2022,7,"Alabama State","Mississippi Valley State",NA,NA,"Mississippi Valley State @ Alabama State",NA,NA
"2080",401418832,2022,7,"Illinois State","South Dakota",NA,NA,"South Dakota @ Illinois State",NA,NA
"2081",401418804,2022,7,"Texas A&M-Commerce","McNeese",NA,NA,"McNeese @ Texas A&M-Commerce",NA,NA
"2082",401424951,2022,7,"Grambling","Florida A&M",NA,NA,"Florida A&M @ Grambling",NA,NA
"2083",401431283,2022,7,"Chicago","Cornell College (IA)",NA,NA,"Cornell College (IA) @ Chicago",NA,NA
"2084",401413343,2022,7,"Northern Colorado","Montana State",NA,NA,"Montana State @ Northern Colorado",NA,NA
"2085",401413249,2022,7,"Montana","Idaho",NA,NA,"Idaho @ Montana",NA,NA
"2086",401413229,2022,7,"Idaho State","Cal Poly",NA,NA,"Cal Poly @ Idaho State",NA,NA
"2087",401432576,2022,7,"Denison","Hiram",NA,NA,"Hiram @ Denison",NA,NA
"2088",401431476,2022,7,"Northwestern Oklahoma State","Southeastern Oklahoma",NA,NA,"Southeastern Oklahoma @ Northwestern Oklahoma State",NA,NA
"2089",401431851,2022,7,"Valdosta State","Mississippi College",NA,NA,"Mississippi College @ Valdosta State",NA,NA
"2090",401431454,2022,7,"Harding","Henderson State",NA,NA,"Henderson State @ Harding",NA,NA
"2091",401430734,2022,7,"Arkansas Tech","Southern Arkansas",NA,NA,"Southern Arkansas @ Arkansas Tech",NA,NA
"2092",401431932,2022,7,"Central Oklahoma","Fort Hays State",NA,NA,"Fort Hays State @ Central Oklahoma",NA,NA
"2093",401426583,2022,7,"UAB","Charlotte",NA,NA,"Charlotte @ UAB",NA,NA
"2094",401420834,2022,7,"North Dakota State","South Dakota State",NA,NA,"South Dakota State @ North Dakota State",NA,NA
"2095",401426352,2022,7,"Troy","Texas State",NA,NA,"Texas State @ Troy",NA,NA
"2096",401404162,2022,7,"Liberty","Gardner-Webb",NA,NA,"Gardner-Webb @ Liberty",NA,NA
"2097",401426587,2022,7,"Middle Tennessee","Western Kentucky",NA,NA,"Western Kentucky @ Middle Tennessee",NA,NA
"2098",401424434,2022,7,"Albany","Hampton",NA,NA,"Hampton @ Albany",NA,NA
"2099",401416623,2022,7,"Western Michigan","Ohio",NA,NA,"Ohio @ Western Michigan",NA,NA
"2100",401424435,2022,7,"Richmond","Villanova",NA,NA,"Villanova @ Richmond",NA,NA
"2101",401432721,2022,7,"Hampden-Sydney","Averett",NA,NA,"Averett @ Hampden-Sydney",NA,NA
"2102",401431323,2022,7,"Lakeland University","Concordia (IL)",NA,NA,"Concordia (IL) @ Lakeland University",NA,NA
"2103",401438620,2022,7,"Augustana (IL)","Washington (MO)",NA,NA,"Washington (MO) @ Augustana (IL)",NA,NA
"2104",401438683,2022,7,"Lewis & Clark","Willamette",NA,NA,"Willamette @ Lewis & Clark",NA,NA
"2105",401432827,2022,7,"Claremont","Cal Lutheran",NA,NA,"Cal Lutheran @ Claremont",NA,NA
"2106",401420850,2022,7,"Nicholls","Incarnate Word",NA,NA,"Incarnate Word @ Nicholls",NA,NA
"2107",401432641,2022,7,"George Fox University","Puget Sound",NA,NA,"Puget Sound @ George Fox University",NA,NA
"2108",401418598,2022,7,"Howard","Harvard",NA,NA,"Harvard @ Howard",NA,NA
"2109",401422925,2022,7,"Mercer","East Tennessee State",NA,NA,"East Tennessee State @ Mercer",NA,NA
"2110",401426586,2022,7,"North Texas","Louisiana Tech",NA,NA,"Louisiana Tech @ North Texas",NA,NA
"2111",401433112,2022,7,"Barton College","Lenoir-Rhyne",NA,NA,"Lenoir-Rhyne @ Barton College",NA,NA
"2112",401426349,2022,7,"Georgia Southern","James Madison",NA,NA,"James Madison @ Georgia Southern",NA,NA
"2113",401431174,2022,7,"UMass Dartmouth","Westfield State",NA,NA,"Westfield State @ UMass Dartmouth",NA,NA
"2114",401428197,2022,7,"Bryant","Charleston Southern",NA,NA,"Charleston Southern @ Bryant",NA,NA
"2115",401431504,2022,7,"McKendree","Quincy",NA,NA,"Quincy @ McKendree",NA,NA
"2116",401418634,2022,7,"Austin Peay","Murray State",NA,NA,"Murray State @ Austin Peay",NA,NA
"2117",401433101,2022,7,"Colorado State-Pueblo","New Mexico Highlands",NA,NA,"New Mexico Highlands @ Colorado State-Pueblo",NA,NA
"2118",401431615,2022,7,"Western Oregon","West Texas A&M",NA,NA,"West Texas A&M @ Western Oregon",NA,NA
"2119",401418787,2022,7,"Abilene Christian","Southern Utah",NA,NA,"Southern Utah @ Abilene Christian",NA,NA
"2120",401432359,2022,7,"Miles","Lane",NA,NA,"Lane @ Miles",NA,NA
"2121",401431183,2022,7,"Adrian","Kalamazoo",NA,NA,"Kalamazoo @ Adrian",NA,NA
"2122",401438622,2022,7,"Birmingham-Southern","Millsaps",NA,NA,"Millsaps @ Birmingham-Southern",NA,NA
"2123",401428190,2022,7,"Portland State","Weber State",NA,NA,"Weber State @ Portland State",NA,NA
"2124",401420860,2022,7,"Northern Iowa","Utah Tech",NA,NA,"Utah Tech @ Northern Iowa",NA,NA
"2125",401421098,2022,7,"San Diego","Presbyterian College",NA,NA,"Presbyterian College @ San Diego",NA,NA
"2126",401426350,2022,7,"South Alabama","Louisiana Monroe",NA,NA,"Louisiana Monroe @ South Alabama",NA,NA
"2127",401435068,2022,7,"Utica","Brockport State (NY)",NA,NA,"Brockport State (NY) @ Utica",NA,NA
"2128",401431587,2022,7,"Kentucky Wesleyan","Findlay",NA,NA,"Findlay @ Kentucky Wesleyan",NA,NA
"2129",401445217,2022,7,"Bates College","Bowdoin",NA,NA,"Bowdoin @ Bates College",NA,NA
"2130",401433001,2022,7,"Mercyhurst","Clarion",NA,NA,"Clarion @ Mercyhurst",NA,NA
"2131",401441258,2022,7,"Wesleyan","Tufts",NA,NA,"Tufts @ Wesleyan",NA,NA
"2132",401424436,2022,7,"Fordham","Stony Brook",NA,NA,"Stony Brook @ Fordham",NA,NA
"2133",401435057,2022,7,"Catawba","Newberry",NA,NA,"Newberry @ Catawba",NA,NA
"2134",401418639,2022,7,"Eastern Kentucky","Sam Houston State",NA,NA,"Sam Houston State @ Eastern Kentucky",NA,NA
"2135",401431871,2022,7,"Carson-Newman","Erskine",NA,NA,"Erskine @ Carson-Newman",NA,NA
"2136",401432993,2022,7,"Seton Hill College","California (PA)",NA,NA,"California (PA) @ Seton Hill College",NA,NA
"2137",401426585,2022,7,"Florida Atlantic","Rice",NA,NA,"Rice @ Florida Atlantic",NA,NA
"2138",401431487,2022,7,"Southwestern Oklahoma","Southern Nazarene",NA,NA,"Southern Nazarene @ Southwestern Oklahoma",NA,NA
"2139",401413239,2022,7,"Eastern Washington","Sacramento State",NA,NA,"Sacramento State @ Eastern Washington",NA,NA
"2140",401431081,2022,7,"Elmhurst","Carroll (WI)",NA,NA,"Carroll (WI) @ Elmhurst",NA,NA
"2141",401423928,2022,7,"Southern","Alcorn State",NA,NA,"Alcorn State @ Southern",NA,NA
"2142",401431468,2022,7,"Oklahoma Baptist","East Central",NA,NA,"East Central @ Oklahoma Baptist",NA,NA
"2143",401431574,2022,7,"Ashland","Ohio Dominican",NA,NA,"Ohio Dominican @ Ashland",NA,NA
"2144",401431529,2022,7,"Truman State","Southwest Baptist",NA,NA,"Southwest Baptist @ Truman State",NA,NA
"2145",401415173,2022,7,"UC Davis","Northern Arizona",NA,NA,"Northern Arizona @ UC Davis",NA,NA
"2146",401462221,2022,7,"Houston Christian","Northwestern State",NA,NA,"Northwestern State @ Houston Christian",NA,NA
"2147",401431828,2022,7,"Delta State","West Alabama",NA,NA,"West Alabama @ Delta State",NA,NA
"2148",401418796,2022,7,"Houston Christian","Northwestern State",NA,NA,"Northwestern State @ Houston Christian",NA,NA
"2149",401413219,2022,7,"North Alabama","Jacksonville State",NA,NA,"Jacksonville State @ North Alabama",NA,NA
"2150",401425423,2022,7,"Tennessee Tech","Tennessee State",NA,NA,"Tennessee State @ Tennessee Tech",NA,NA
"2151",401420875,2022,7,"Stephen F. Austin","Tarleton State",NA,NA,"Tarleton State @ Stephen F. Austin",NA,NA
"2152",401431314,2022,7,"Eureka College","Aurora",NA,NA,"Aurora @ Eureka College",NA,NA
"2153",401432568,2022,7,"Wisconsin Lutheran","Rockford",NA,NA,"Rockford @ Wisconsin Lutheran",NA,NA
"2154",401432745,2022,7,"Allegheny","Grove City College",NA,NA,"Grove City College @ Allegheny",NA,NA
"2155",401415238,2022,7,"Colorado State","Utah State",NA,NA,"Utah State @ Colorado State",NA,NA
"2156",401404016,2022,7,"Notre Dame","Stanford",NA,NA,"Stanford @ Notre Dame",NA,NA
"2157",401462222,2022,7,"McNeese","Texas A&M-Commerce",NA,NA,"Texas A&M-Commerce @ McNeese",NA,NA
"2158",401433091,2022,7,"Colorado Mesa","Fort Lewis",NA,NA,"Fort Lewis @ Colorado Mesa",NA,NA
"2159",401431605,2022,7,"Eastern New Mexico","Simon Fraser",NA,NA,"Simon Fraser @ Eastern New Mexico",NA,NA
"2160",401409239,2022,7,"New Mexico State","New Mexico",NA,NA,"New Mexico @ New Mexico State",NA,NA
"2161",401439556,2022,7,"La Verne","Whittier",NA,NA,"Whittier @ La Verne",NA,NA
"2162",401431596,2022,7,"Central Washington","Midwestern State",NA,NA,"Midwestern State @ Central Washington",NA,NA
"2163",401432833,2022,7,"Chapman","Redlands",NA,NA,"Redlands @ Chapman",NA,NA
"2164",401415237,2022,7,"UNLV","Air Force",NA,NA,"Air Force @ UNLV",NA,NA
"2165",401415240,2022,7,"Hawai'i","Nevada",NA,NA,"Nevada @ Hawai'i",NA,NA
"2166",401423443,2022,8,"Arkansas-Pine Bluff","Alabama A&M",NA,NA,"Alabama A&M @ Arkansas-Pine Bluff",NA,NA
"2167",401426353,2022,8,"Appalachian State","Georgia State",NA,NA,"Georgia State @ Appalachian State",NA,NA
"2168",401431847,2022,8,"Shorter","Delta State",NA,NA,"Delta State @ Shorter",NA,NA
"2169",401446232,2022,8,"Frostburg State","Fairmont State",NA,NA,"Fairmont State @ Frostburg State",NA,NA
"2170",401411141,2022,8,"Georgia Tech","Virginia",NA,NA,"Virginia @ Georgia Tech",NA,NA
"2171",401426354,2022,8,"South Alabama","Troy",NA,NA,"Troy @ South Alabama",NA,NA
"2172",401418599,2022,8,"Harvard","Princeton",NA,NA,"Princeton @ Harvard",NA,NA
"2173",401423435,2022,8,"Wagner","Long Island University",NA,NA,"Long Island University @ Wagner",NA,NA
"2174",401415638,2022,8,"Temple","Tulsa",NA,NA,"Tulsa @ Temple",NA,NA
"2175",401426592,2022,8,"Western Kentucky","UAB",NA,NA,"UAB @ Western Kentucky",NA,NA
"2176",401426357,2022,8,"Louisiana","Arkansas State",NA,NA,"Arkansas State @ Louisiana",NA,NA
"2177",401426355,2022,8,"James Madison","Marshall",NA,NA,"Marshall @ James Madison",NA,NA
"2178",401404096,2022,8,"Baylor","Kansas",NA,NA,"Kansas @ Baylor",NA,NA
"2179",401416628,2022,8,"Kent State","Akron",NA,NA,"Akron @ Kent State",NA,NA
"2180",401416629,2022,8,"Central Michigan","Bowling Green",NA,NA,"Bowling Green @ Central Michigan",NA,NA
"2181",401404099,2022,8,"Texas Tech","West Virginia",NA,NA,"West Virginia @ Texas Tech",NA,NA
"2182",401404020,2022,8,"Oregon State","Colorado",NA,NA,"Colorado @ Oregon State",NA,NA
"2183",401431307,2022,8,"Aurora","St. Norbert",NA,NA,"St. Norbert @ Aurora",NA,NA
"2184",401416626,2022,8,"Buffalo","Toledo",NA,NA,"Toledo @ Buffalo",NA,NA
"2185",401415639,2022,8,"Tulane","Memphis",NA,NA,"Memphis @ Tulane",NA,NA
"2186",401416627,2022,8,"Miami (OH)","Western Michigan",NA,NA,"Western Michigan @ Miami (OH)",NA,NA
"2187",401404163,2022,8,"Liberty","BYU",NA,NA,"BYU @ Liberty",NA,NA
"2188",401418788,2022,8,"Incarnate Word","Abilene Christian",NA,NA,"Abilene Christian @ Incarnate Word",NA,NA
"2189",401431898,2022,8,"University of Texas of the Permian Basin","Midwestern State",NA,NA,"Midwestern State @ University of Texas of the Permian Basin",NA,NA
"2190",401403922,2022,8,"Alabama","Mississippi State",NA,NA,"Mississippi State @ Alabama",NA,NA
"2191",401403924,2022,8,"Missouri","Vanderbilt",NA,NA,"Vanderbilt @ Missouri",NA,NA
"2192",401403926,2022,8,"Tennessee","UT Martin",NA,NA,"UT Martin @ Tennessee",NA,NA
"2193",401432612,2022,8,"Oberlin","Wabash College",NA,NA,"Wabash College @ Oberlin",NA,NA
"2194",401405119,2022,8,"Ohio State","Iowa",NA,NA,"Iowa @ Ohio State",NA,NA
"2195",401411142,2022,8,"Clemson","Syracuse",NA,NA,"Syracuse @ Clemson",NA,NA
"2196",401403925,2022,8,"South Carolina","Texas A&M",NA,NA,"Texas A&M @ South Carolina",NA,NA
"2197",401411143,2022,8,"Louisville","Pittsburgh",NA,NA,"Pittsburgh @ Louisville",NA,NA
"2198",401416625,2022,8,"Ohio","Northern Illinois",NA,NA,"Northern Illinois @ Ohio",NA,NA
"2199",401403923,2022,8,"LSU","Ole Miss",NA,NA,"Ole Miss @ LSU",NA,NA
"2200",401415642,2022,8,"East Carolina","UCF",NA,NA,"UCF @ East Carolina",NA,NA
"2201",401415244,2022,8,"Wyoming","Utah State",NA,NA,"Utah State @ Wyoming",NA,NA
"2202",401411144,2022,8,"Miami","Duke",NA,NA,"Duke @ Miami",NA,NA
"2203",401435137,2022,8,"Catholic University","Merchant Marine",NA,NA,"Merchant Marine @ Catholic University",NA,NA
"2204",401411145,2022,8,"Wake Forest","Boston College",NA,NA,"Boston College @ Wake Forest",NA,NA
"2205",401404019,2022,8,"California","Washington",NA,NA,"Washington @ California",NA,NA
"2206",401404021,2022,8,"Oregon","UCLA",NA,NA,"UCLA @ Oregon",NA,NA
"2207",401404018,2022,8,"Stanford","Arizona State",NA,NA,"Arizona State @ Stanford",NA,NA
"2208",401418805,2022,8,"Nicholls","McNeese",NA,NA,"McNeese @ Nicholls",NA,NA
"2209",401415243,2022,8,"New Mexico","Fresno State",NA,NA,"Fresno State @ New Mexico",NA,NA
"2210",401415641,2022,8,"SMU","Cincinnati",NA,NA,"Cincinnati @ SMU",NA,NA
"2211",401404097,2022,8,"TCU","Kansas State",NA,NA,"Kansas State @ TCU",NA,NA
"2212",401404098,2022,8,"Oklahoma State","Texas",NA,NA,"Texas @ Oklahoma State",NA,NA
"2213",401426356,2022,8,"Old Dominion","Georgia Southern",NA,NA,"Georgia Southern @ Old Dominion",NA,NA
"2214",401432131,2022,8,"Notre Dame College","Glenville State",NA,NA,"Glenville State @ Notre Dame College",NA,NA
"2215",401415640,2022,8,"Navy","Houston",NA,NA,"Houston @ Navy",NA,NA
"2216",401455574,2022,8,"Davenport","Lincoln University (CA)",NA,NA,"Lincoln University (CA) @ Davenport",NA,NA
"2217",401433002,2022,8,"Clarion","Edinboro",NA,NA,"Edinboro @ Clarion",NA,NA
"2218",401456809,2022,8,"American International","Assumption",NA,NA,"Assumption @ American International",NA,NA
"2219",401430691,2022,8,"Lincoln (PA)","Virginia Union",NA,NA,"Virginia Union @ Lincoln (PA)",NA,NA
"2220",401425427,2022,8,"Central Connecticut","Duquesne",NA,NA,"Duquesne @ Central Connecticut",NA,NA
"2221",401437205,2022,8,"Alfred State College","Dean College",NA,NA,"Dean College @ Alfred State College",NA,NA
"2222",401428459,2022,8,"Robert Morris","North Carolina A&T",NA,NA,"North Carolina A&T @ Robert Morris",NA,NA
"2223",401404140,2022,8,"Army","Louisiana Monroe",NA,NA,"Louisiana Monroe @ Army",NA,NA
"2224",401438638,2022,8,"Stevenson","FDU-Florham",NA,NA,"FDU-Florham @ Stevenson",NA,NA
"2225",401405121,2022,8,"Rutgers","Indiana",NA,NA,"Indiana @ Rutgers",NA,NA
"2226",401435095,2022,8,"Union","Rochester",NA,NA,"Rochester @ Union",NA,NA
"2227",401431404,2022,8,"Colgate","Georgetown",NA,NA,"Georgetown @ Colgate",NA,NA
"2228",401422982,2022,8,"Lehigh","Bucknell",NA,NA,"Bucknell @ Lehigh",NA,NA
"2229",401438670,2022,8,"Norwich","MIT",NA,NA,"MIT @ Norwich",NA,NA
"2230",401438646,2022,8,"King's College (PA)","Lebanon Valley",NA,NA,"Lebanon Valley @ King's College (PA)",NA,NA
"2231",401450148,2022,8,"Worcester State College","Plymouth State",NA,NA,"Plymouth State @ Worcester State College",NA,NA
"2232",401445808,2022,8,"Hamilton","Colby",NA,NA,"Colby @ Hamilton",NA,NA
"2233",401441948,2022,8,"Keystone","Castleton State College",NA,NA,"Castleton State College @ Keystone",NA,NA
"2234",401435120,2022,8,"Wittenberg","Denison",NA,NA,"Denison @ Wittenberg",NA,NA
"2235",401431175,2022,8,"Fitchburg State","UMass Dartmouth",NA,NA,"UMass Dartmouth @ Fitchburg State",NA,NA
"2236",401431166,2022,8,"Mass Maritime","Western Connecticut State",NA,NA,"Western Connecticut State @ Mass Maritime",NA,NA
"2237",401438597,2022,8,"Gannon","Mercyhurst",NA,NA,"Mercyhurst @ Gannon",NA,NA
"2238",401433046,2022,8,"West Chester","Shepherd",NA,NA,"Shepherd @ West Chester",NA,NA
"2239",401438612,2022,8,"Salve Regina","Nichols",NA,NA,"Nichols @ Salve Regina",NA,NA
"2240",401431113,2022,8,"Morrisville State","Alfred",NA,NA,"Alfred @ Morrisville State",NA,NA
"2241",401415191,2022,8,"Brown","Cornell",NA,NA,"Cornell @ Brown",NA,NA
"2242",401435069,2022,8,"Utica","SUNY Cortland",NA,NA,"SUNY Cortland @ Utica",NA,NA
"2243",401432380,2022,8,"Franklin Pierce","Pace",NA,NA,"Pace @ Franklin Pierce",NA,NA
"2244",401432970,2022,8,"Upper Iowa","Minot State",NA,NA,"Minot State @ Upper Iowa",NA,NA
"2245",401438600,2022,8,"Mars Hill","Carson-Newman",NA,NA,"Carson-Newman @ Mars Hill",NA,NA
"2246",401428487,2022,8,"Presbyterian College","St. Thomas (MN)",NA,NA,"St. Thomas (MN) @ Presbyterian College",NA,NA
"2247",401424408,2022,8,"Monmouth","Rhode Island",NA,NA,"Rhode Island @ Monmouth",NA,NA
"2248",401424398,2022,8,"New Hampshire","Elon",NA,NA,"Elon @ New Hampshire",NA,NA
"2249",401423420,2022,8,"Merrimack","Sacred Heart",NA,NA,"Sacred Heart @ Merrimack",NA,NA
"2250",401423415,2022,8,"Dayton","Stetson",NA,NA,"Stetson @ Dayton",NA,NA
"2251",401423140,2022,8,"Butler","Marist",NA,NA,"Marist @ Butler",NA,NA
